EmployeeId,CommuteDistance,DegreeCompleted,DegreeField,Department,EmploymentEndDate,EmploymentEndReason,EmploymentStartDate,Gender,JobLevel,MaritalStatus,NumPreviousCompanies,NumYearsWorked,OvertimeDays,OvertimeHours,Salary,TrainingsAttended,TravelFrequency,WeeklyHoursBudgeted,YearOfBirth
1221,15,Bachelor,Finance,Accounting,2019-05-10,Went to another company,2017-08-19,Female,2,Married,0.0,3,3,13,59500,1,Weekly,40,1992
1222,16,Master,Business,Information Technology,2019-12-10,Went to another company,2019-05-13,Female,2,Single,1.0,3,1,3,52900,1,Monthly,40,1994
1223,14,Master,Business,Other,2019-09-26,Retired,2017-07-29,Male,3,Married,,5,1,3,54000,1,Weekly,40,1991
1224,9,Master,Other,Accounting,,,2016-11-09,Male,4,Married,0.0,4,1,4,74200,2,,40,1993
1225,5,Bachelor,Other,Other,,,2016-10-17,Female,3,Divorced,2.0,23,1,6,91900,2,Weekly,40,1975
1226,1,Associate,Technical Degree,Information Technology,,,2019-08-06,Female,1,Married,1.0,1,1,3,45300,1,No travel,40,1992
1227,9,Bachelor,Life Sciences,Sales,,,2014-07-13,Female,2,Married,1.0,8,1,1,30700,3,Monthly,40,1986
1228,1,Master,Other,Other,2019-10-11,Fired,2019-06-09,Male,2,Married,1.0,5,1,3,49100,2,No travel,40,1990
1229,13,Master,Marketing,Marketing,,,2019-06-18,Female,2,Married,0.0,1,1,3,31200,1,Weekly,40,1995
1230,3,Bachelor,Business,Marketing,,,2016-10-02,Female,1,Married,3.0,15,4,12,42800,0,No travel,40,1982
1231,2,Bachelor,Marketing,Marketing,,,2015-01-31,Female,2,Married,2.0,11,2,5,41900,1,Monthly,40,1984
1232,12,Master,Other,Other,,,2019-04-28,Male,3,Married,1.0,2,2,5,49400,0,Monthly,40,1991
1233,6,Bachelor,Finance,Marketing,,,2015-10-09,Male,3,Married,1.0,14,3,12,50300,1,Monthly,40,1983
1234,9,Master,Finance,Accounting,2019-03-08,Fired,2012-08-09,Male,3,Married,0.0,8,44,48,75900,1,No travel,40,1990
1235,3,Master,Marketing,Marketing,2019-08-23,Retired,2005-11-03,Female,2,Single,,14,1,2,45800,3,,40,1980
1236,6,Associate,Business,Other,,,2016-12-22,Male,1,Married,1.0,5,15,26,44600,2,,40,1988
1237,7,Bachelor,Marketing,Information Technology,,,2015-04-09,Female,3,Married,1.0,11,2,8,73700,1,,40,1987
1238,3,Master,Other,Other,,,2015-02-19,Female,3,Married,0.0,5,1,2,54000,1,,40,1992
1239,8,Master,Finance,Other,2019-08-29,Retired,2006-01-21,Female,2,Married,,15,8,25,66000,2,Monthly,40,1980
1240,7,Bachelor,Finance,Other,2019-05-31,Retired,1993-07-06,Male,3,Married,,29,2,6,109800,2,Weekly,40,1964
1241,8,Doctor,Finance,Human Resources,2019-01-10,Went to another company,2011-01-13,Female,4,Single,1.0,23,4,9,92500,2,Less than monthly,40,1973
1242,11,Master,Marketing,Information Technology,2019-10-31,Fired,2010-11-10,Female,4,Married,2.0,34,2,3,160000,1,Monthly,40,1961
1243,11,Bachelor,Business,Other,2019-07-02,Fired,2019-01-10,Male,1,Divorced,2.0,9,3,5,50200,1,Weekly,40,1987
1244,9,Associate,Business,Other,,,2017-07-17,Female,2,Married,4.0,15,1,1,66000,2,weekly,40,1979
1245,12,Bachelor,Computer Science,Accounting,,,2015-09-13,Female,1,Single,2.0,9,1,5,64600,1,Monthly,40,1988
1246,7,Master,Computer Science,Human Resources,,,2014-12-13,Male,3,Married,1.0,15,1,3,66400,1,Weekly,40,1980
1247,1,Master,Other,Other,2019-12-13,Went to another company,2016-12-21,Male,3,Married,2.0,17,6,17,77000,0,Monthly,40,1979
1248,12,Associate,Other,Other,2019-07-26,Went to another company,2018-06-21,Male,1,Single,7.0,24,2,6,78300,1,weekly,40,1970
1249,12,Bachelor,Marketing,Other,2019-04-23,Went to another company,2015-11-18,Female,2,Married,2.0,20,3,10,76500,3,,40,1978
1250,12,Master,Finance,Accounting,,,2014-10-17,Female,5,Single,4.0,36,1,7,210000,3,Weekly,40,1961
1251,16,Bachelor,Marketing,Human Resources,,,2018-06-21,Male,1,Married,1.0,11,16,41,48700,2,Less than monthly,40,1984
1252,14,Bachelor,Life Sciences,Marketing,,,2016-12-23,Female,1,Married,0.0,4,6,10,31000,1,Weekly,40,1994
1253,10,Below College,,Accounting,,,2019-01-20,Male,1,Married,1.0,9,1,4,64600,3,Monthly,40,1985
1254,7,Bachelor,Finance,Accounting,,,2013-09-03,Male,1,Married,2.0,17,1,4,81800,3,,40,1979
1255,14,Master,Computer Science,Marketing,2019-07-16,Went to another company,2012-02-23,Female,4,Single,5.0,37,4,17,109300,1,,40,1961
1256,11,Master,Finance,Other,2019-01-18,Retired,1997-07-16,Female,4,Single,,26,10,21,110500,0,monthly,40,1968
1257,11,Bachelor,Other,Other,,,2015-06-12,Female,3,Single,3.0,17,1,3,77000,3,Monthly,40,1979
1258,15,Bachelor,Computer Science,Other,,,2014-07-27,Male,1,Married,1.0,9,2,4,50200,1,No travel,40,1986
1259,13,Bachelor,Life Sciences,Marketing,,,2017-06-17,Female,2,Single,2.0,8,12,23,38300,0,No travel,40,1986
1260,10,Master,Marketing,Marketing,2019-09-27,Went to another company,2019-07-26,Male,2,Divorced,1.0,3,2,6,33100,2,Monthly,40,1991
1261,6,Master,Marketing,Accounting,,,2016-02-24,Male,3,Married,3.0,28,7,19,137000,1,Monthly,40,1966
1262,9,Master,Other,Marketing,,,2018-06-14,Female,2,Married,1.0,4,1,2,34000,2,Less than monthly,40,1991
1263,6,Below College,,Marketing,,,2018-06-27,Female,2,Single,3.0,11,1,1,41900,2,No travel,40,1987
1264,13,Bachelor,Finance,Accounting,,,2018-09-27,Male,2,Married,3.0,15,1,3,84800,3,Monthly,40,1983
1265,11,Bachelor,Computer Science,Other,2019-10-04,Went to another company,2019-07-07,Male,1,Married,1.0,7,2,4,47400,2,Monthly,40,1989
1266,9,Bachelor,Technical Degree,Accounting,2019-09-18,Fired,2019-03-15,Male,3,Single,1.0,6,3,8,71500,2,Less than monthly,40,1991
1267,5,Bachelor,Computer Science,Other,,,2019-08-14,Female,1,Single,1.0,9,3,10,50200,1,Less than monthly,40,1987
1268,12,Bachelor,Business,Information Technology,2019-01-18,Went to another company,2016-06-28,Male,3,Married,2.0,21,1,6,99000,3,Weekly,40,1976
1269,10,Bachelor,Other,Human Resources,,,2019-06-26,Male,2,Single,2.0,11,1,1,53600,2,,40,1985
1270,13,Master,Computer Science,Human Resources,,,2016-03-23,Male,1,Married,1.0,5,2,7,40800,4,Weekly,40,1990
1271,10,Bachelor,Other,Accounting,,,2007-05-10,Male,2,Married,2.0,34,1,7,148800,1,Monthly,40,1962
1272,14,Bachelor,Technical Degree,Accounting,,,2013-02-22,Male,1,,3.0,24,3,8,100600,1,No travel,40,1971
1273,9,Bachelor,Business,Other,,,2010-04-10,Male,1,Married,2.0,28,1,1,88100,1,Monthly,40,1968
1274,13,Master,Marketing,Accounting,,,2015-01-26,Male,4,Single,2.0,11,5,10,91200,2,Weekly,40,1985
1275,11,Bachelor,Life Sciences,Accounting,,,2013-07-02,Female,1,Married,1.0,13,3,10,72700,2,No travel,40,1980
1276,7,Bachelor,Life Sciences,Other,,,2016-01-31,Female,2,Married,3.0,28,1,2,96900,1,No travel,40,1966
1277,11,Master,Computer Science,Information Technology,,,2016-05-24,Female,3,Married,2.0,18,3,6,90600,2,Weekly,40,1980
1278,7,Bachelor,Other,Information Technology,,,2017-05-15,Female,2,Married,1.0,9,1,6,63200,2,weekly,40,1987
1279,12,Master,Other,Accounting,,,2012-08-13,Male,3,Single,3.0,32,1,6,154200,1,,40,1963
1280,16,Bachelor,Business,Marketing,,,2013-06-29,Male,3,Single,1.0,20,1,4,60100,2,,40,1975
1281,12,Bachelor,Technical Degree,Other,,,2010-01-29,Male,2,Married,0.0,10,3,8,56900,1,Monthly,40,1986
1282,6,Bachelor,Business,Other,2019-09-20,Went to another company,2014-08-23,Male,1,Single,2.0,14,6,18,58200,1,Weekly,40,1980
1283,15,Bachelor,Technical Degree,Other,,,2013-09-15,Female,1,Married,2.0,23,3,8,76000,3,Monthly,40,1975
1284,7,Master,Marketing,Other,2019-08-01,Went to another company,2016-06-09,Male,4,Married,4.0,18,1,5,87200,1,,40,1979
1285,10,Master,Finance,Other,,,2018-10-03,Male,1,Married,0.0,2,8,14,40800,2,Less than monthly,40,1994
1286,12,Bachelor,Business,Other,2019-03-27,Went to another company,2011-09-21,Male,1,Married,1.0,14,1,5,58200,2,No travel,40,1982
1287,6,Master,Other,Other,,,2016-04-28,Male,3,,4.0,21,6,10,86700,2,,40,1972
1288,3,Bachelor,Finance,Marketing,,,2015-06-04,Female,2,Married,0.0,5,6,13,35100,0,,40,1988
1289,10,Master,Marketing,Sales,,,2015-04-30,Male,1,Married,2.0,12,7,10,31400,2,No travel,40,1983
1290,4,Master,Other,Accounting,2019-12-09,Went to another company,2019-07-09,Male,4,Married,5.0,17,36,52,108900,2,Weekly,40,1977
1291,13,Master,Other,Accounting,,,2017-01-16,Female,4,Divorced,3.0,21,2,6,122600,1,Weekly,40,1972
1292,6,Associate,Other,Marketing,2019-03-13,Retired,1995-08-25,Female,2,Divorced,,25,9,28,63300,1,Monthly,40,1973
1293,8,Bachelor,Finance,Other,,,2017-05-15,Male,3,Single,6.0,33,4,18,123600,1,Less than monthly,40,1961
1294,7,Master,Marketing,Marketing,2019-05-10,Retired,2011-11-20,Female,2,Married,2.0,32,2,8,77900,1,weekly,40,1962
1295,7,Bachelor,Other,Marketing,,,2011-07-31,Female,3,Married,1.0,14,1,3,50300,3,Weekly,40,1979
1296,6,Master,Marketing,Accounting,,,2014-10-04,Male,4,Married,2.0,21,4,11,122600,2,Less than monthly,40,1972
1297,3,Bachelor,Other,Other,,,2017-08-26,Male,2,Single,2.0,8,1,4,53600,2,Weekly,40,1989
1298,7,Bachelor,Other,Other,,,2016-08-10,Male,1,Married,1.0,12,1,6,54900,2,Weekly,40,1981
1299,9,Master,Finance,Marketing,2019-11-21,Retired,2016-11-01,Female,2,Divorced,,2,12,14,32100,1,Weekly,40,1994
1300,9,Bachelor,Marketing,Other,,,2019-08-30,Female,1,Single,1.0,1,3,7,39700,0,Monthly,40,1994
1301,11,Bachelor,Computer Science,Information Technology,,,2012-12-07,Female,1,Single,2.0,32,1,2,113300,1,Less than monthly,40,1966
1302,10,Master,Business,Information Technology,,,2015-08-19,Male,2,Single,2.0,11,2,7,67000,1,monthly,40,1983
1303,13,Bachelor,Life Sciences,Information Technology,,,2009-11-14,Male,3,Married,3.0,37,1,7,158900,1,Weekly,40,1960
1304,9,Master,Other,Human Resources,,,2014-09-24,Male,3,Single,2.0,12,12,16,60700,1,,40,1985
1305,11,Master,Technical Degree,Other,,,2019-05-21,Male,1,Single,2.0,10,10,37,51700,2,,40,1988
1306,3,Bachelor,Business,Other,,,2019-06-10,Male,1,Married,2.0,10,1,4,51700,1,,40,1986
1307,8,Master,Business,Human Resources,,,2016-02-03,Female,2,Single,1.0,9,2,9,50500,1,Monthly,40,1985
1308,12,Bachelor,Business,Other,2019-08-01,Went to another company,2019-07-09,Female,1,Divorced,9.0,32,4,14,99100,1,Less than monthly,40,1961
1309,13,Bachelor,Life Sciences,Marketing,,,2016-08-14,Male,1,Married,1.0,4,5,9,31000,0,Monthly,40,1991
1310,4,Master,Marketing,Human Resources,2019-10-18,Retired,2014-10-05,Male,3,Married,2.0,28,1,1,97400,1,No travel,40,1966
1311,14,Bachelor,Other,Marketing,2019-10-16,Went to another company,2016-02-13,Female,2,Married,2.0,15,1,1,47100,1,No travel,40,1980
1312,8,Master,Finance,Marketing,,,2010-09-24,Female,4,Married,3.0,38,10,17,112500,1,No travel,40,1955
1313,3,Master,Other,Marketing,,,2016-10-24,Male,4,Married,5.0,27,2,8,81300,1,Monthly,40,1971
1314,9,Bachelor,Other,Information Technology,,,2019-03-24,Female,2,Single,4.0,13,1,3,71100,2,Weekly,40,1981
1315,11,Bachelor,Marketing,Accounting,2019-09-17,Fired,2019-07-11,Female,4,Married,6.0,25,6,9,137900,2,Less than monthly,40,1972
1316,16,Bachelor,Business,Other,,,2017-08-19,Female,2,Single,0.0,3,2,4,46300,1,Monthly,40,1995
1317,10,Master,Technical Degree,Other,,,2014-01-22,Female,2,Married,0.0,6,1,3,50600,0,Weekly,40,1990
1318,9,Bachelor,Finance,Marketing,2019-12-17,Went to another company,2018-10-01,Male,1,Single,1.0,8,1,2,34800,4,Less than monthly,40,1986
1319,3,Master,Marketing,Other,,,2015-08-18,Male,4,Married,3.0,22,1,3,98200,1,Less than monthly,40,1972
1320,9,Associate,Business,Marketing,,,2011-10-29,Female,4,Single,3.0,31,1,5,91500,0,,40,1965
1321,14,Master,Marketing,Information Technology,,,2015-11-15,Male,4,Married,5.0,26,11,13,126300,1,Less than monthly,40,1969
1322,15,Master,Finance,Marketing,,,2015-12-13,Male,3,Married,4.0,17,8,19,55000,1,No travel,40,1979
1323,11,Bachelor,Life Sciences,Marketing,2019-08-16,Went to another company,2013-10-25,Male,2,Married,2.0,20,6,12,54600,2,Monthly,40,1978
1324,3,Bachelor,Marketing,Other,,,2013-08-27,Male,3,Married,3.0,36,1,5,135000,1,,40,1959
1325,5,Master,Finance,Marketing,2019-11-15,Went to another company,2016-10-20,Female,3,Single,3.0,24,17,20,67600,3,Weekly,40,1971
1326,5,Master,Finance,Sales,2019-08-16,Went to another company,2017-02-11,Male,2,Married,3.0,24,2,6,49200,1,,40,1972
1327,15,Associate,Other,Accounting,2019-10-28,Went to another company,2008-01-31,Male,4,Divorced,1.0,23,12,15,130000,1,No travel,40,1971
1328,1,Master,Business,Marketing,,,2014-07-11,Female,1,Married,2.0,18,6,15,46800,1,Weekly,40,1980
1329,6,Master,Business,Other,2019-06-28,Fired,2019-01-17,Male,1,Married,3.0,14,7,17,58200,0,,40,1980
1330,14,Master,Finance,Marketing,2019-05-15,Retired,2009-02-07,Female,4,Divorced,,9,1,4,47800,1,Weekly,40,1986
1331,9,Bachelor,Other,Other,,,2015-07-04,Female,3,Married,3.0,21,9,19,86700,0,No travel,40,1972
1332,1,Master,Finance,Other,,,2010-05-14,Male,3,Single,0.0,10,25,27,62600,1,,40,1984
1333,7,Bachelor,Business,Other,2019-06-06,Went to another company,2013-06-29,Male,2,Single,1.0,13,3,11,62200,2,Weekly,40,1985
1334,8,Associate,Marketing,Marketing,,,2016-07-12,Male,2,Married,1.0,13,4,6,44400,2,No travel,40,1983
1335,2,Master,Marketing,Marketing,,,2016-12-24,Female,2,Single,2.0,8,2,9,38300,2,Monthly,40,1989
1336,8,Bachelor,Marketing,Sales,2019-12-06,Fired,2019-06-24,Male,1,Divorced,1.0,2,5,13,23300,1,,40,1995
1337,6,Master,Life Sciences,Other,,,2015-04-10,Male,2,Single,1.0,10,5,6,56900,2,Less than Monthly,40,1983
1338,14,Master,Finance,Sales,2019-11-12,Retired,2005-05-03,Female,2,Single,,15,1,2,37700,1,Monthly,40,1978
1339,13,Bachelor,Computer Science,Accounting,,,2016-09-27,Female,1,Single,1.0,4,5,18,55700,1,Monthly,40,1991
1340,11,Master,Other,Accounting,,,2015-09-20,Male,3,Married,2.0,15,3,11,93300,1,No travel,40,1981
1341,14,Bachelor,Marketing,Other,,,2018-09-02,Male,2,Single,1.0,4,8,26,47700,0,Weekly,40,1991
1342,8,Bachelor,Other,Other,,,2019-05-23,Female,1,Married,4.0,12,4,11,54900,2,Monthly,40,1981
1343,17,Bachelor,Other,Marketing,,,2016-04-09,Male,1,Single,2.0,20,39,49,49700,1,Less than Monthly,40,1975
1344,8,Master,Other,Information Technology,,,2017-04-17,Male,4,Married,0.0,3,1,5,64000,1,Monthly,40,1990
1345,10,Bachelor,Computer Science,Information Technology,2019-02-08,Fired,2011-06-18,Female,1,Married,1.0,14,10,11,66600,1,Monthly,40,1982
1346,11,Bachelor,Marketing,Other,,,2018-01-16,Male,1,Married,1.0,8,2,9,48800,1,,40,1985
1347,7,Master,Other,Other,,,2017-03-18,Male,2,Married,3.0,15,4,10,66000,1,Monthly,40,1981
1348,11,Bachelor,Marketing,Information Technology,2019-09-09,Retired,2014-04-17,Male,3,Married,2.0,23,3,5,105100,5,,40,1972
1349,12,Master,Other,Other,,,2015-05-01,Female,1,Married,1.0,8,7,21,48800,4,,40,1990
1350,13,Master,Other,Information Technology,,,2013-06-04,Female,2,Married,0.0,7,1,3,59500,0,,40,1988
1351,14,Master,Finance,Information Technology,2019-11-05,Went to another company,2017-05-13,Male,3,Married,2.0,20,3,5,96200,1,No travel,40,1973
1352,3,Master,Computer Science,Information Technology,,,2017-12-18,Male,4,Single,2.0,20,1,3,105800,1,,40,1978
1353,7,Master,Computer Science,Marketing,2019-10-16,Retired,2019-03-24,Male,2,Single,,1,8,10,31200,3,No travel,40,1994
1354,13,Master,Marketing,Accounting,,,2016-04-17,Female,2,Married,2.0,8,1,5,69000,1,Less than Monthly,40,1988
1355,11,Bachelor,Other,Accounting,,,2015-04-25,Female,2,Single,3.0,15,6,12,84800,0,,40,1982
1356,4,Master,Marketing,Sales,2019-04-19,Went to another company,2015-03-07,Female,2,Married,3.0,23,5,9,47800,1,,40,1973
1357,15,Master,Marketing,Marketing,2019-04-29,Went to another company,2019-04-20,Male,2,Single,1.0,3,1,3,33100,0,Weekly,40,1995
1358,10,Bachelor,Marketing,Accounting,2019-06-25,Went to another company,2012-07-26,Male,2,Married,0.0,8,1,4,69000,1,Monthly,40,1989
1359,9,Bachelor,Other,Sales,,,2014-11-21,Male,1,Married,0.0,6,3,8,26300,3,No travel,40,1990
1360,17,Bachelor,Life Sciences,Human Resources,2019-07-22,Went to another company,2019-06-14,Male,1,Single,5.0,19,2,6,61700,2,Weekly,40,1977
1361,9,Bachelor,Computer Science,Other,,,2015-06-05,Female,1,Married,7.0,26,2,4,83000,1,Monthly,40,1972
1362,5,Master,Other,Other,,,2008-02-13,Male,3,Single,1.0,27,3,11,103500,2,,40,1969
1363,5,Bachelor,Other,Information Technology,2019-08-30,Went to another company,2019-01-10,Male,1,Single,1.0,3,1,2,48100,1,monthly,40,1993
1364,12,Master,Marketing,Accounting,,,2016-05-01,Male,2,Married,5.0,21,2,9,101300,1,Monthly,40,1973
1365,7,Master,Business,Human Resources,,,2014-04-11,Male,1,,2.0,18,1,4,59900,2,Weekly,40,1980
1366,11,Bachelor,Other,Sales,,,2014-12-06,Female,5,Single,1.0,17,1,2,53200,1,Monthly,40,1980
1367,5,Master,Computer Science,Other,2019-10-17,Went to another company,2010-09-26,Female,5,Divorced,3.0,37,2,7,168300,1,,40,1958
1368,9,Master,Other,Sales,2019-10-09,Went to another company,2019-08-02,Male,1,Married,1.0,4,2,5,24800,2,Weekly,40,1994
1369,8,Bachelor,Computer Science,Marketing,,,2013-09-26,Female,1,Married,2.0,15,10,22,42800,1,Weekly,40,1983
1370,13,Doctor,Finance,Other,,,2014-12-28,Female,3,Single,1.0,8,1,4,59000,1,Monthly,40,1986
1371,11,Bachelor,Business,Marketing,2019-11-22,Retired,2018-05-16,Female,3,Divorced,,4,3,8,37500,1,Weekly,40,1990
1372,12,Bachelor,Computer Science,Sales,,,2019-02-04,Female,2,Single,1.0,6,1,3,28900,1,Monthly,40,1992
1373,13,Bachelor,Business,Sales,,,2015-03-16,Female,1,Single,2.0,21,3,15,40900,1,No travel,40,1973
1374,15,Bachelor,Finance,Other,2019-12-30,Fired,2019-08-14,Female,2,Married,1.0,2,23,38,44900,1,Weekly,40,1994
1375,12,Bachelor,Other,Marketing,2019-04-26,Went to another company,2018-10-24,Female,1,Married,0.0,2,5,8,29200,2,,40,1991
1376,13,Bachelor,Finance,Other,2019-08-23,Retired,1996-03-25,Female,2,Single,,26,2,6,91300,2,Less than monthly,40,1971
1377,8,Bachelor,Finance,Sales,,,2015-04-11,Male,1,Single,0.0,5,5,17,25500,1,,40,1990
1378,11,Master,Business,Other,,,2013-08-12,Male,5,Married,5.0,49,5,12,239900,0,Weekly,40,1949
1379,3,Bachelor,Other,Other,,,2017-08-11,Male,1,Married,1.0,13,1,2,56500,3,No travel,40,1982
1380,3,Bachelor,Marketing,Marketing,,,2017-06-25,Female,2,Married,1.0,2,2,7,32100,1,Weekly,40,1993
1381,16,Master,Other,Sales,2019-04-09,Went to another company,2014-09-20,Male,2,Single,2.0,26,2,6,52200,0,Monthly,40,1971
1382,12,Master,Other,Marketing,,,2014-08-03,Female,1,Single,1.0,9,2,7,35900,1,Less than monthly,40,1989
1383,7,Bachelor,Other,Information Technology,,,2011-01-09,Female,4,Single,2.0,29,6,25,138000,2,weekly,40,1966
1384,1,Master,Life Sciences,Other,,,2019-01-10,Female,2,Married,0.0,1,5,13,43600,1,Less than monthly,40,1993
1385,5,Master,Other,Information Technology,,,2017-10-10,Male,2,Single,1.0,5,2,5,56100,1,Less than Monthly,40,1988
1386,3,Master,Business,Accounting,,,2018-07-15,Male,2,Single,3.0,20,3,9,98300,0,,40,1978
1387,13,Bachelor,Other,Marketing,,,2013-06-02,Female,1,Divorced,0.0,7,1,6,33800,1,,40,1990
1388,9,Master,Business,Sales,,,2017-08-15,Female,2,Married,1.0,8,1,3,30700,1,Weekly,40,1988
1389,10,Bachelor,Other,Other,,,2015-08-16,Female,3,Married,2.0,17,7,11,77000,2,Weekly,40,1979
1390,16,Bachelor,Life Sciences,Other,2019-04-18,Went to another company,2014-07-05,Female,2,Married,3.0,19,2,6,74300,5,Monthly,40,1975
1391,5,Bachelor,Other,Other,,,2019-06-19,Female,1,Divorced,1.0,2,7,10,40800,1,Monthly,40,1991
1392,10,Bachelor,Technical Degree,Sales,,,2013-01-15,Male,3,Single,0.0,7,11,12,32700,1,Weekly,40,1991
1393,14,Bachelor,Other,Marketing,,,2015-06-28,Female,1,Single,6.0,24,2,7,55900,2,No travel,40,1971
1394,11,Bachelor,Other,Accounting,,,2019-02-21,Male,1,,1.0,4,4,5,55700,1,Less than monthly,40,1990
1395,9,Bachelor,Marketing,Human Resources,,,2014-06-27,Female,1,Married,1.0,11,5,11,48700,3,No travel,40,1987
1396,12,Bachelor,Marketing,Accounting,,,2014-07-31,Female,2,Single,2.0,18,3,14,92700,0,,40,1975
1397,15,Master,Computer Science,Information Technology,2019-09-20,Went to another company,2015-03-19,Male,3,Single,3.0,22,1,3,102000,2,No travel,40,1971
1398,14,Master,Finance,Other,,,2017-03-10,Female,4,Single,4.0,27,4,16,113800,0,Monthly,40,1966
1399,11,Bachelor,Marketing,Sales,,,2016-02-08,Female,2,Married,2.0,13,2,3,35500,3,Monthly,40,1983
1400,8,Master,Business,Marketing,,,2013-12-18,Male,3,Married,2.0,16,1,5,53400,1,No travel,40,1978
1401,6,Associate,Other,Other,2019-06-12,Went to another company,2019-05-28,Female,1,Single,3.0,12,3,8,54900,0,Weekly,40,1984
1402,7,Master,Finance,Other,2019-02-11,Went to another company,2017-05-05,Male,2,Married,1.0,6,1,3,50600,2,,40,1990
1403,2,Bachelor,Computer Science,Accounting,,,2019-09-07,Female,1,Single,0.0,1,2,4,51000,2,,40,1994
1404,18,Bachelor,Finance,Marketing,2019-02-28,Went to another company,2019-02-24,Female,1,Single,0.0,1,1,2,28300,2,Weekly,40,1993
1405,11,Bachelor,Computer Science,Other,2019-08-01,Went to another company,2015-08-17,Male,3,Single,2.0,13,3,7,68400,2,,40,1982
1406,17,Master,Technical Degree,Other,2019-08-02,Retired,2009-09-03,Male,5,Married,3.0,38,11,19,173300,1,Monthly,40,1958
1407,5,Bachelor,Business,Human Resources,,,2013-06-05,Male,1,,0.0,7,1,3,43300,2,No travel,40,1987
1408,10,Bachelor,Marketing,Other,,,2017-05-17,Male,2,Married,3.0,18,1,2,72100,2,No travel,40,1979
1409,11,Master,Finance,Accounting,2019-08-16,Went to another company,2015-12-27,Female,5,Married,6.0,43,1,4,258300,1,Weekly,40,1951
1410,13,Bachelor,Finance,Accounting,2019-05-24,Went to another company,2018-03-02,Male,2,Divorced,1.0,8,5,21,69000,1,monthly,40,1985
1411,10,Bachelor,Business,Other,,,2019-06-21,Female,2,Single,1.0,2,17,21,44900,2,Weekly,40,1993
1412,5,Bachelor,Other,Sales,,,2016-12-16,Male,2,Single,2.0,8,1,4,30700,3,,40,1987
1413,13,Master,Marketing,Marketing,,,2013-11-23,Female,2,Married,2.0,18,8,13,51500,1,Monthly,40,1980
1414,10,Master,Technical Degree,Marketing,,,2018-05-20,Female,2,Married,1.0,1,2,6,31200,1,Monthly,40,1993
1415,11,Master,Finance,Accounting,,,2019-08-08,Male,1,Single,1.0,1,6,11,51000,2,Monthly,40,1994
1416,2,Master,Marketing,Human Resources,,,2015-05-22,Male,3,Married,3.0,13,2,6,62500,3,No travel,40,1982
1417,20,Bachelor,Finance,Other,,,2015-02-27,Female,2,Single,1.0,8,1,2,53600,1,No travel,40,1985
1418,8,Bachelor,Other,Marketing,,,2019-02-19,Female,2,Married,1.0,1,14,28,31200,1,,40,1994
1419,12,Bachelor,Business,Marketing,2019-09-09,Went to another company,2019-05-20,Male,3,Single,0.0,1,3,7,34300,1,Monthly,40,1995
